country_name,year,party_name,populism,minority_rights,political_pluralism,anti_elitism,respect_opponents,gender_equality
Nicaragua,1974,Nationalist Liberal Party,0.08,0.585,-3.915,-2.155,-0.651,-1.453
Nicaragua,1984,Democratic Conservative Party,0.325,0.922,0.253,0.445,-1.52,0.959
Nicaragua,1984,Popular Social Christian Party,0.596,0.027,-0.298,1.264,-0.296,-0.145
Nicaragua,1990,National Opposition Union,0.554,0.925,0.964,0.47,-0.23,0.739
Nicaragua,1996,alliance: Liberal Alliance,0.262,1.484,-0.647,-0.816,-2.732,-0.105
Niger,1993,Nigerien Party for Democracy and Socialism,0.779,-0.723,-0.86,1.872,1.132,-0.648
Niger,1995,Nigerien Party for Democracy and Socialism,0.779,-0.723,-0.86,1.872,1.132,-0.648
Niger,1999,Nigerien Party for Democracy and Socialism,0.665,-0.723,-0.864,1.132,1.123,-0.638
Niger,2004,Nigerien Party for Democracy and Socialism,0.737,-0.723,-0.864,1.885,1.123,-0.638
Niger,2011,Nigerien Party for Democracy and Socialism,0.654,-0.753,-0.873,1.114,1.11,-0.652
Niger,2016,Nigerien Party for Democracy and Socialism,0.654,-0.753,-0.873,1.114,1.11,-0.652
Niger,1989,National Movement for the Development of Society,0.773,-0.74,-0.874,1.848,1.146,-2.03
Niger,1993,National Movement for the Development of Society,0.731,-0.74,-0.874,1.848,1.146,-2.03
Niger,1995,National Movement for the Development of Society,0.778,-0.74,-0.874,1.848,1.146,-0.693
Niger,1999,National Movement for the Development of Society,0.733,-0.729,-0.863,1.836,1.128,-0.668
Niger,2004,National Movement for the Development of Society,0.782,-0.729,-0.863,1.836,1.128,-0.668
Niger,2009,National Movement for the Development of Society,0.782,-0.729,-0.863,1.836,1.128,-0.668
Niger,2011,National Movement for the Development of Society,0.782,-0.729,-0.863,1.836,1.128,-0.668
Niger,2016,National Movement for the Development of Society,0.782,-0.729,-0.863,1.836,1.128,-0.668
Niger,1993,Nigerien Alliance for Democracy and Progress,0.583,-0.725,-0.865,0.395,1.152,-0.625
Niger,1995,Nigerien Alliance for Democracy and Progress,0.729,-0.725,-0.865,1.799,1.152,-0.625
Niger,1996,Nigerien Alliance for Democracy and Progress,0.557,-0.725,-0.865,0.429,1.152,-0.625
Niger,2011,Nigerien Alliance for Democracy and Progress,0.562,-0.74,-0.869,0.451,1.131,-0.657
Niger,1993,Democratic and Social Convention,0.779,-0.774,-0.855,1.881,1.14,-0.627
Niger,1995,Democratic and Social Convention,0.779,-0.774,-0.855,1.881,1.14,-0.627
Niger,1999,Democratic and Social Convention,0.782,-0.698,-0.886,1.883,1.155,-0.621
Niger,2004,Democratic and Social Convention,0.782,-0.698,-0.886,1.883,1.155,-0.621
Niger,1970,Nigerien Progressive Party – African Democratic Rally,0.778,-0.717,-0.872,1.848,1.177,-2.037
Niger,2004,Social Democratic Rally,0.561,-0.742,-0.864,0.437,1.164,-0.687
Niger,2009,Social Democratic Rally,0.561,-0.742,-0.864,0.437,1.164,-0.687
Niger,2011,Nigerien Democratic Movement for an African Federation,0.565,-0.707,-0.89,0.47,1.13,-0.607
Niger,2016,Nigerien Democratic Movement for an African Federation,0.565,-0.707,-0.89,0.47,1.13,-0.607
Niger,2011,Union for Democracy and the Republic,0.404,-0.719,-0.854,-0.43,1.135,-0.655
Niger,1996,Rally for Democracy and Progress / National Union of Independents for Democratic Renewal,0.775,-0.74,-0.875,1.857,1.137,-0.682
Niger,1999,Rally for Democracy and Progress / National Union of Independents for Democratic Renewal,0.775,-0.74,-0.875,1.857,1.137,-0.682
Niger,2009,Rally for Democracy and Progress / National Union of Independents for Democratic Renewal,0.734,-0.75,-0.873,1.872,1.136,-0.596
Niger,2011,Rally for Democracy and Progress / National Union of Independents for Democratic Renewal,0.734,-0.75,-0.873,1.872,1.136,-0.596
Niger,1996,Party for People's Dignity,0.654,-0.742,-0.874,1.116,1.154,-0.659
Niger,2016,Patriotic Movement for the Republic,0.557,-0.742,-0.867,0.434,1.148,-0.622
Zambia,2006,Patriotic Front,0.626,-1.042,1.174,0.446,-2.757,-0.04
Zambia,2011,Patriotic Front,0.547,-1.075,0.636,0.075,-2.525,0.684
Zambia,2016,Patriotic Front,0.311,-1.096,-1.85,-0.863,-3.158,1.11
Zambia,2001,Forum for Democracy and Development,0.551,-0.641,1.117,0.308,-1.241,1.747
Zambia,2006,Forum for Democracy and Development,0.542,-0.62,1.117,0.325,-0.733,1.996
Zambia,1991,Movement for Multi-party Democracy,0.705,-0.539,1.968,0.964,-2.069,0.292
Zambia,1996,Movement for Multi-party Democracy,0.468,-0.598,-1.045,-0.207,-1.84,0.131
Zambia,2001,Movement for Multi-party Democracy,0.432,-0.598,-1.391,-0.301,-1.465,-0.24
Zambia,2006,Movement for Multi-party Democracy,0.428,-0.958,-1.469,-0.368,-1.535,-0.24
Zambia,2011,Movement for Multi-party Democracy,0.26,-0.977,-1.535,-1.009,-2.189,0.096
Zambia,1973,United National Independence Party,0.896,-1.367,-2.896,2.116,-1.154,-0.91
Zambia,1978,United National Independence Party,0.894,-1.356,-2.858,2.103,-1.176,-0.514
Zambia,1983,United National Independence Party,0.882,-1.506,-3.119,2.129,-1.23,-0.056
Zambia,1988,United National Independence Party,0.865,-1.505,-3.11,2.08,-1.23,-0.231
Zambia,1991,United National Independence Party,0.348,-0.702,-1.765,-0.789,-2.116,-0.472
Zambia,2001,United National Independence Party,0.61,-0.881,0.83,0.594,-1.298,-1.296
Zambia,2006,United National Independence Party,0.627,-0.854,0.823,0.718,-1.298,-1.284
Zambia,2001,United Party for National Development,0.634,-0.429,1.166,0.739,-1.089,0.232
Zambia,2006,United Party for National Development,0.614,-0.499,0.815,0.735,-1.113,-0.218
Zambia,2011,United Party for National Development,0.534,-0.499,0.721,0.224,-1.326,0.123
Zambia,2016,United Party for National Development,0.607,-0.563,0.413,0.659,-1.834,0.566
Zambia,1996,Zambia Democratic Congress,0.594,-0.155,1.552,0.351,-1.227,-0.894
Zambia,1996,National Party,0.658,-0.523,0.775,1.064,-1.047,0.564
Zimbabwe,1980,Zimbabwe African National Union – Patriotic Front,0.896,-3.1,-0.647,2.338,-3.246,-0.292
Zimbabwe,1985,Zimbabwe African National Union – Patriotic Front,0.566,-3.064,-1.556,0.119,-3.459,-0.113
Zimbabwe,1990,Zimbabwe African National Union – Patriotic Front,0.54,-3.122,-2.033,0.039,-2.861,0.146
Zimbabwe,1995,Zimbabwe African National Union – Patriotic Front,0.499,-3.122,-2.195,-0.156,-2.861,0.146
Zimbabwe,2000,Zimbabwe African National Union – Patriotic Front,0.335,-1.738,-2.9,-0.886,-3.45,0.951
Zimbabwe,2005,Zimbabwe African National Union – Patriotic Front,0.333,-1.738,-2.9,-0.886,-3.45,0.951
Zimbabwe,2008,Zimbabwe African National Union – Patriotic Front,0.196,-1.738,-3.086,-1.512,-3.45,1.29
Zimbabwe,2013,Zimbabwe African National Union – Patriotic Front,0.146,-1.738,-2.221,-1.767,-3.101,1.591
Zimbabwe,2018,Zimbabwe African National Union – Patriotic Front,0.338,-1.738,-2.339,-0.868,-3.101,1.855
Zimbabwe,2000,Movement for Democratic Change,0.934,-0.373,2.265,2.682,-1.256,-0.012
Zimbabwe,2005,Movement for Democratic Change,0.915,-0.381,2.265,2.931,-1.289,0.387
Zimbabwe,2008,Movement for Democratic Change – Tsvangirai,0.88,-0.245,1.15,2.563,-1.512,0.863
Zimbabwe,2013,Movement for Democratic Change – Tsvangirai,0.78,-0.536,1.113,1.63,-1.289,1.192
Zimbabwe,2008,Movement for Democratic Change – Ncube,0.642,-0.111,0.845,1.147,-0.362,-0.309
Zimbabwe,1980,Zimbabwe African People's Union,0.898,-0.781,0.596,2.508,-1.012,-0.748
Zimbabwe,1985,Zimbabwe African People's Union,0.881,-0.781,0.58,2.508,-0.801,-0.923
Zimbabwe,1970,Rhodesian Front / Conservative Alliance of Zimbabwe,0.102,2.32,-4.121,-1.19,-1.813,-0.874
Zimbabwe,1974,Rhodesian Front / Conservative Alliance of Zimbabwe,0.089,2.316,-3.496,-1.396,-1.813,-0.875
Zimbabwe,1977,Rhodesian Front / Conservative Alliance of Zimbabwe,0.098,2.304,-3.496,-1.224,-1.813,-1.057
Zimbabwe,1979,Rhodesian Front / Conservative Alliance of Zimbabwe,0.099,2.29,-2.541,-1.166,-1.929,-1.057
Zimbabwe,1980,Rhodesian Front / Conservative Alliance of Zimbabwe,0.141,2.29,-2.62,-1.173,-2.297,-1.057
Zimbabwe,1985,Rhodesian Front / Conservative Alliance of Zimbabwe,0.14,1.771,-1.76,0.131,-0.738,-1.057
Zimbabwe,1970,Centre Party,0.467,-0.104,-0.726,0.504,-0.785,-1.289
Zimbabwe,1979,Zimbabwe African National Union-Ndongo,0.491,-0.864,0.36,0.014,-0.541,-1.661
Zimbabwe,1995,Zimbabwe African National Union-Ndongo,0.67,-0.691,0.142,1.214,-0.566,-1.651
Zimbabwe,1979,United African National Congress,0.351,-0.314,-0.733,-0.717,-0.386,-1.685
Zimbabwe,1980,United African National Congress,0.378,-0.309,-0.968,-0.618,-0.491,-1.685
Zimbabwe,1990,Zimbabwe Unity Movement,0.825,-0.161,1.052,3.268,-1.717,-1.664
Zimbabwe,1979,United National Federal Party,0.358,-0.418,-0.694,-0.563,-0.085,-1.657
Zimbabwe,1979,Zimbabwe United People's Organization,0.421,-0.501,-0.288,-0.265,-0.422,-1.418
Zimbabwe,1970,Rhodesia Electoral Union,0.432,-0.155,-1.015,0.181,-0.216,-1.524
Zimbabwe,1974,African National Council Independents,0.636,-0.523,0.052,0.929,-0.818,-2.243
Zimbabwe,2018,alliance: Movement for Democratic Change Alliance,0.775,-0.53,1.045,1.869,-1.656,1.446
Guinea,1995,Rally of the People of Guinea Rainbow,0.629,-2.62,1.177,2.089,-0.896,-1.922
Guinea,2013,Rally of the People of Guinea Rainbow,0.623,-2.606,-0.792,1.725,-1.943,-0.019
Guinea,2013,Union of Democratic Forces of Guinea,0.799,-2.563,0.112,2.474,-1.938,-0.7
Guinea,2013,Union of Republican Forces,0.773,-2.58,0.065,2.097,-0.871,-0.669
Guinea,1995,Union for Progress and Renewal,0.779,-2.58,0.127,2.253,-0.356,-0.758
Guinea,2002,Union for Progress and Renewal,0.782,-2.58,0.127,2.276,-0.356,-0.758
Guinea,1974,Democratic Party of Guinea – African Democratic Rally,0.855,-2.579,-3.206,1.836,-3.283,0.318
Guinea,1980,Democratic Party of Guinea – African Democratic Rally,0.847,-2.579,-3.206,1.766,-3.283,0.327
Guinea,1995,Union for a New Republic,0.791,-2.555,0.148,2.315,-0.344,-0.718
Guinea,1995,Unity and Progress Party,0.63,-2.569,-1.536,1.399,-1.268,-0.662
Guinea,2002,Unity and Progress Party,0.63,-2.569,-1.536,1.399,-1.268,-0.662
Ivory Coast,1990,Ivorian Popular Front,0.775,1.337,1.238,1.741,-1.966,-0.752
Ivory Coast,1995,Ivorian Popular Front,0.726,1.325,1.255,1.253,-1.966,-0.774
Ivory Coast,2000,Ivorian Popular Front,0.456,-0.96,0.047,-0.249,-0.884,0.039
Ivory Coast,2001,Ivorian Popular Front,0.456,-1.299,0.047,-0.249,-0.559,0.566
Ivory Coast,2016,Ivorian Popular Front,0.689,1.114,1.013,1.583,-1.263,0.032
Ivory Coast,1995,Rally of the Republicans,0.49,0.785,0.805,0.251,-0.108,-0.314
Ivory Coast,2011,Rally of the Republicans,0.313,-2.236,-0.244,-0.833,-0.375,0.339
Ivory Coast,1970,Democratic Party of Côte d'Ivoire — African Democratic Rally,0.245,-1.566,-3.236,-1.26,2.446,-0.773
Ivory Coast,1975,Democratic Party of Côte d'Ivoire — African Democratic Rally,0.247,-1.566,-3.236,-1.235,2.449,-0.734
Ivory Coast,1980,Democratic Party of Côte d'Ivoire — African Democratic Rally,0.294,-1.589,-2.848,-1.028,2.441,-0.733
Ivory Coast,1985,Democratic Party of Côte d'Ivoire — African Democratic Rally,0.248,-1.577,-2.584,-1.246,2.521,0.035
Ivory Coast,1990,Democratic Party of Côte d'Ivoire — African Democratic Rally,0.337,-1.713,-0.903,-0.835,-0.637,0.043
Ivory Coast,1995,Democratic Party of Côte d'Ivoire — African Democratic Rally,0.328,-1.841,-0.45,-0.835,-0.999,0.032
Ivory Coast,2000,Democratic Party of Côte d'Ivoire — African Democratic Rally,0.489,-0.901,0.218,0.71,-0.88,0.032
Ivory Coast,2001,Democratic Party of Côte d'Ivoire — African Democratic Rally,0.532,-0.123,0.805,0.71,-0.692,0.043
Ivory Coast,2011,Democratic Party of Côte d'Ivoire — African Democratic Rally,0.457,-0.144,-0.06,0.14,-0.273,0.055
Ivory Coast,2016,Rally of Houphouëtists for Democracy and Peace,0.317,-2.073,-0.339,-0.819,-0.065,0.85
Mauritania,2001,Rally of Democratic Forces / Assembly of Democratic Forces,0.685,0.318,0.91,1.714,-1.351,-0.558
Mauritania,2006,Rally of Democratic Forces / Assembly of Democratic Forces,0.65,0.318,0.91,1.384,-1.351,-0.558
Mauritania,1992,Democratic [and Social] Republican Party for Renewal,0.07,-2.106,-1.006,-2.229,-2.127,-0.58
Mauritania,1996,Democratic [and Social] Republican Party for Renewal,0.07,-2.106,-1.006,-2.229,-2.127,-0.58
Mauritania,2001,Democratic [and Social] Republican Party for Renewal,0.07,-2.106,-1.006,-2.229,-2.127,-0.58
Mauritania,2006,Democratic [and Social] Republican Party for Renewal,0.07,-2.106,-1.006,-2.229,-2.127,-0.58
Mauritania,1971,Mauritanian People's Party,0.34,-2.131,-3.032,-0.824,-1.667,-1.936
Mauritania,1975,Mauritanian People's Party,0.34,-2.131,-2.364,-0.824,-1.667,-1.936
Mauritania,1976,Mauritanian People's Party,0.34,-2.131,-2.364,-0.824,-1.667,-0.582
Mauritania,2006,People's Progressive Alliance,0.584,0.937,0.886,0.167,-0.993,-0.546
Mauritania,2013,People's Progressive Alliance,0.768,0.937,0.886,1.2,-0.993,0.56
Mauritania,2013,Union for the Republic,0.077,-3.152,-1.035,-2.202,-2.015,0.572
Mauritania,2013,National Rally for Reform and Development,0.738,0.29,0.166,1.359,-0.992,-0.576
Mauritania,2006,Union of the Forces of Progress,0.583,1.696,0.919,0.704,-0.98,-0.57
Mauritania,2013,Party of the Democratic and Social Agreement,0.368,-1.54,-1.065,-0.425,-0.598,-0.536
Mauritania,2001,Action for Change,0.891,1.682,0.89,2.273,-0.968,-1.977
Mauritania,1992,Rally for Democracy and Unity,0.064,-2.088,-1.656,-2.2,-0.98,-1.976
Mauritania,2001,Rally for Democracy and Unity,0.066,-1.397,-1.059,-2.172,-0.97,-0.531
Mauritania,2001,Union for Democracy and Progress,0.206,-0.263,-0.447,-1.361,-0.608,-0.589
Mauritania,2006,alliance: Al-Mithaq,0.187,-2.163,-1.688,-1.36,-0.978,-1.974
Canada,1972,New Democratic Party,0.625,1.556,1.691,2.451,1.757,-0.061
Canada,1974,New Democratic Party,0.625,1.563,1.691,2.451,1.757,-0.061
Canada,1979,New Democratic Party,0.501,1.563,1.691,2.451,1.757,0.638
Canada,1980,New Democratic Party,0.501,1.563,1.691,2.451,1.749,0.638
Canada,1984,New Democratic Party,0.499,1.563,1.691,2.451,1.408,0.638
Canada,1988,New Democratic Party,0.498,1.563,1.691,2.451,1.073,0.638
Canada,1993,New Democratic Party,0.464,1.563,1.691,2.451,1.776,1.752
Canada,1997,New Democratic Party,0.464,1.563,1.691,2.451,1.776,1.752
Canada,2000,New Democratic Party,0.467,1.563,1.691,2.479,1.776,1.752
Canada,2004,New Democratic Party,0.602,1.563,1.691,2.479,1.434,2.266
Canada,2006,New Democratic Party,0.682,1.563,1.691,2.495,1.434,2.266
Canada,2008,New Democratic Party,0.682,1.563,1.691,2.495,1.448,3.057
Canada,2011,New Democratic Party,0.682,1.563,1.691,2.495,1.448,3.057
Canada,2015,New Democratic Party,0.452,1.563,1.691,1.972,1.432,3.057
Canada,2019,New Democratic Party,0.614,1.563,1.691,2.477,1.074,3.005
Canada,1972,Progressive Conservative Party of Canada,0.242,1.213,1.703,-0.358,1.695,-0.979
Canada,1974,Progressive Conservative Party of Canada,0.242,1.213,1.703,-0.358,1.741,-0.979
Canada,1979,Progressive Conservative Party of Canada,0.242,1.213,1.703,-0.358,1.741,-0.062
Canada,1980,Progressive Conservative Party of Canada,0.211,1.213,1.703,-0.72,1.741,-0.062
Canada,1984,Progressive Conservative Party of Canada,0.23,1.348,1.703,-0.315,1.439,-0.062
Canada,1988,Progressive Conservative Party of Canada,0.202,1.348,1.703,-0.713,1.439,-0.062
Canada,1993,Progressive Conservative Party of Canada,0.175,1.381,1.703,-0.713,1.727,1.015
Canada,1997,Progressive Conservative Party of Canada,0.177,1.381,1.703,-0.717,1.727,0.508
Canada,2000,Progressive Conservative Party of Canada,0.176,1.186,1.703,-0.715,1.727,0.508
Canada,2008,Green Party of Canada,0.233,2.038,1.697,0.205,1.742,2.418
Canada,2019,Green Party of Canada,0.236,2.077,1.7,0.234,1.736,3.793
Canada,2004,Conservative Party of Canada (2003),0.509,0.193,1.688,0.844,0.334,-0.006
Canada,2006,Conservative Party of Canada (2003),0.609,0.193,1.688,1.366,0.334,-0.006
Canada,2008,Conservative Party of Canada (2003),0.579,0.193,1.688,1.013,0.334,-0.006
Canada,2011,Conservative Party of Canada (2003),0.579,0.193,1.688,1.013,0.334,-0.006
Canada,2015,Conservative Party of Canada (2003),0.625,0.193,1.688,0.995,0.334,0.063
Canada,2019,Conservative Party of Canada (2003),0.479,0.193,1.688,0.581,0.221,-0.021
Canada,1972,Social Credit Party of Canada,0.788,0.196,1.718,3.075,1.773,-2.458
Canada,1974,Social Credit Party of Canada,0.788,0.191,1.718,3.075,1.773,-2.458
Canada,1993,Quebec Bloc,0.545,-0.785,1.661,0.699,1.777,1.16
Canada,1997,Quebec Bloc,0.545,-0.785,1.661,0.699,1.777,1.16
Canada,2000,Quebec Bloc,0.545,-0.785,1.661,0.699,1.777,1.16
Canada,2004,Quebec Bloc,0.547,-0.785,1.661,0.72,1.777,1.16
Canada,2006,Quebec Bloc,0.549,-0.785,1.661,0.718,1.777,1.724
Canada,2008,Quebec Bloc,0.549,-0.288,1.661,0.718,1.777,1.724
Canada,2011,Quebec Bloc,0.549,-0.288,1.661,0.718,1.777,1.148
Canada,2019,Quebec Bloc,0.565,-0.99,1.679,0.713,1.384,1.152
Canada,1972,Liberal Party of Canada,0.181,1.398,1.686,-1.112,1.802,-0.395
Canada,1974,Liberal Party of Canada,0.181,1.372,1.686,-1.112,1.802,-0.395
Canada,1979,Liberal Party of Canada,0.181,1.372,1.686,-1.112,1.802,0.341
Canada,1980,Liberal Party of Canada,0.181,1.372,1.686,-1.112,1.802,0.341
Canada,1984,Liberal Party of Canada,0.181,1.372,1.686,-1.112,1.802,0.663
Canada,1988,Liberal Party of Canada,0.28,1.372,1.686,0.008,1.281,0.663
Canada,1993,Liberal Party of Canada,0.178,1.372,1.686,-1.105,1.759,0.663
Canada,1997,Liberal Party of Canada,0.178,1.372,1.686,-1.105,1.759,-0.011
Canada,2000,Liberal Party of Canada,0.178,1.372,1.686,-1.105,1.736,-0.011
Canada,2004,Liberal Party of Canada,0.178,1.372,1.686,-1.105,1.429,0.67
Canada,2006,Liberal Party of Canada,0.145,1.372,1.686,-1.105,1.429,0.67
Canada,2008,Liberal Party of Canada,0.145,1.372,1.686,-1.105,1.429,1.114
Canada,2011,Liberal Party of Canada,0.181,1.372,1.686,-1.105,1.429,1.114
Canada,2015,Liberal Party of Canada,0.289,1.372,1.686,0.129,1.184,2.236
Canada,2019,Liberal Party of Canada,0.297,1.372,1.686,-0.126,1.052,2.274
Canada,1993,Reform Party of Canada,0.936,-0.238,1.686,3.097,-0.123,-1.206
Canada,1997,Reform Party of Canada,0.936,-0.238,1.686,3.097,-0.123,-0.378
Canada,2000,Reform Party of Canada,0.936,-0.238,1.686,3.097,0.353,-0.378
Australia,2010,Liberal National Party of Queensland,0.403,1.731,1.691,-0.265,2.145,0.698
Australia,2013,Liberal National Party of Queensland,0.403,1.731,1.691,-0.265,2.145,0.698
Australia,2016,Liberal National Party of Queensland,0.403,1.731,1.691,-0.265,2.145,0.698
Australia,2019,Liberal National Party of Queensland,0.369,1.731,1.691,-0.265,2.145,0.698
Australia,1972,Australian Labor Party,0.462,2.467,1.71,0.216,2.131,-1.329
Australia,1974,Australian Labor Party,0.462,2.467,1.71,0.216,2.131,-2.154
Australia,1975,Australian Labor Party,0.395,2.467,1.71,-0.267,2.131,-2.154
Australia,1977,Australian Labor Party,0.395,2.467,1.71,-0.267,2.131,-2.154
Australia,1980,Australian Labor Party,0.395,2.467,1.71,-0.267,2.131,-2.154
Australia,1983,Australian Labor Party,0.317,2.467,1.71,-0.747,2.131,-1.282
Australia,1984,Australian Labor Party,0.317,1.705,1.71,-0.747,2.131,-1.282
Australia,1987,Australian Labor Party,0.317,1.705,1.71,-0.747,2.131,-1.282
Australia,1990,Australian Labor Party,0.317,1.705,1.71,-0.747,2.131,-1.282
Australia,1993,Australian Labor Party,0.317,1.705,1.71,-0.747,2.131,-0.809
Australia,1996,Australian Labor Party,0.317,1.705,1.71,-0.747,2.131,-0.809
Australia,1998,Australian Labor Party,0.397,1.705,1.71,-0.255,2.131,-0.494
Australia,2001,Australian Labor Party,0.397,1.705,1.71,-0.255,2.131,-0.494
Australia,2004,Australian Labor Party,0.46,1.705,1.71,0.207,2.131,0.933
Australia,2007,Australian Labor Party,0.391,1.705,1.71,-0.281,2.131,0.933
Australia,2010,Australian Labor Party,0.391,1.705,1.71,-0.281,2.131,0.933
Australia,2013,Australian Labor Party,0.391,1.705,1.71,-0.281,2.131,0.933
Australia,2016,Australian Labor Party,0.391,1.705,1.71,-0.281,2.131,2.39
Australia,2019,Australian Labor Party,0.515,1.705,1.71,0.671,2.131,3.515
Australia,1972,Liberal Party of Australia,0.034,1.726,1.722,-2.682,2.118,-1.292
Australia,1974,Liberal Party of Australia,0.034,1.726,1.722,-2.682,2.118,-2.151
Australia,1975,Liberal Party of Australia,0.034,1.726,1.722,-2.682,2.118,-1.292
Australia,1977,Liberal Party of Australia,0.034,1.726,1.722,-2.682,2.118,-1.292
Australia,1980,Liberal Party of Australia,0.034,1.726,1.722,-2.682,2.118,-1.292
Australia,1983,Liberal Party of Australia,0.034,1.726,1.722,-2.682,2.118,-1.292
Australia,1984,Liberal Party of Australia,0.106,1.726,1.722,-1.94,2.118,-1.292
Australia,1987,Liberal Party of Australia,0.106,1.726,1.722,-1.94,2.118,-1.292
Australia,1990,Liberal Party of Australia,0.106,1.726,1.722,-1.94,2.118,-0.984
Australia,1993,Liberal Party of Australia,0.106,1.726,1.722,-1.94,2.118,-0.355
Australia,1996,Liberal Party of Australia,0.197,1.726,1.722,-1.38,2.118,-0.341
Australia,1998,Liberal Party of Australia,0.18,1.726,1.722,-1.38,2.118,-0.341
Australia,2001,Liberal Party of Australia,0.199,1.726,1.722,-1.38,2.118,-0.341
Australia,2004,Liberal Party of Australia,0.199,1.726,1.722,-1.38,2.118,-0.341
